FL, B15, B30, B45, B60, B75, A90, A75, A60, A45, A30, A15, FR, vel-10, vel-9, vel-8, vel-7, vel-6, vel-5, vel-4, vel-3, vel-2, vel-1, steering_angle, throttle, brake
2.039079, 1.869676, 1.843133, 1.946928, 2.173519, 2.546265, 3.348641, 4.808282, 7.415922, 12.252777, 29.514633, 3.068558, 2.566645, 31.312489, 32.034455, 31.623449, 31.668251, 32.308896, 31.532619, 31.814551, 31.711312, 31.164897, 31.467763, 0.253867, 0.369024, -0.000000
1.944552, 1.806584, 1.802660, 1.914592, 2.091495, 2.491844, 3.348355, 4.855314, 7.538657, 13.044906, 30.938166, 3.049764, 2.570948, 32.034455, 31.623449, 31.668251, 32.308896, 31.532619, 31.814551, 31.711312, 31.164897, 31.467763, 31.337924, 0.258327, 0.372992, -0.000000
1.876046, 1.765325, 1.781445, 1.832910, 2.029517, 2.461671, 3.289158, 4.959495, 7.602829, 14.160119, 31.988352, 3.113061, 2.561919, 31.623449, 31.668251, 32.308896, 31.532619, 31.814551, 31.711312, 31.164897, 31.467763, 31.337924, 31.176549, 0.262299, 0.380941, -0.000000
1.827690, 1.740323, 1.696277, 1.765224, 1.980720, 2.446470, 3.241739, 4.947854, 7.686406, 16.665911, 10.725174, 3.162989, 2.547619, 31.668251, 32.308896, 31.532619, 31.814551, 31.711312, 31.164897, 31.467763, 31.337924, 31.176549, 31.115778, 0.265272, 0.388876, -0.000000
1.799805, 1.658201, 1.629064, 1.714859, 1.950765, 2.425221, 3.218901, 4.904417, 7.823193, 19.343977, 8.690131, 3.191091, 2.522811, 32.308896, 31.532619, 31.814551, 31.711312, 31.164897, 31.467763, 31.337924, 31.176549, 31.115778, 30.738930, 0.269408, 0.392844, -0.000000
1.718714, 1.589531, 1.579408, 1.681928, 1.940725, 2.367843, 3.224413, 4.887703, 8.027107, 22.673185, 7.950655, 3.201342, 2.548396, 31.532619, 31.814551, 31.711312, 31.164897, 31.467763, 31.337924, 31.176549, 31.115778, 30.738930, 30.409598, 0.275818, 0.412680, -0.000000
1.643766, 1.538392, 1.545730, 1.665332, 1.911083, 2.327335, 3.259165, 4.896912, 8.307575, 25.232082, 7.410055, 3.199293, 2.595076, 31.814551, 31.711312, 31.164897, 31.467763, 31.337924, 31.176549, 31.115778, 30.738930, 30.409598, 30.009805, 0.284614, 0.448386, -0.000000
1.595754, 1.512326, 1.537915, 1.664046, 1.874167, 2.326946, 3.368294, 4.992115, 8.810324, 27.342678, 6.888635, 3.163519, 2.614951, 31.711312, 31.164897, 31.467763, 31.337924, 31.176549, 31.115778, 30.738930, 30.409598, 30.009805, 30.238778, 0.293952, 0.496010, -0.000000
1.566898, 1.502905, 1.535789, 1.622380, 1.853505, 2.348577, 3.324910, 5.116342, 9.492568, 28.869743, 6.484460, 3.122523, 2.625918, 31.164897, 31.467763, 31.337924, 31.176549, 31.115778, 30.738930, 30.409598, 30.009805, 30.238778, 30.225463, 0.297707, 0.546868, -0.000000
1.559233, 1.500764, 1.497422, 1.601500, 1.857923, 2.408072, 3.314218, 5.190035, 10.547515, 30.003948, 6.119081, 3.066181, 2.621793, 31.467763, 31.337924, 31.176549, 31.115778, 30.738930, 30.409598, 30.009805, 30.238778, 30.225463, 30.108071, 0.302600, 0.585931, -0.000000
1.556594, 1.464910, 1.479705, 1.603188, 1.890847, 2.474215, 3.343248, 5.333648, 12.250066, 20.472780, 5.774548, 2.996109, 2.603400, 31.337924, 31.176549, 31.115778, 30.738930, 30.409598, 30.009805, 30.238778, 30.225463, 30.108071, 30.170969, 0.299543, 0.601556, -0.000000
1.516760, 1.445087, 1.477191, 1.621238, 1.944779, 2.443251, 3.398690, 5.529190, 17.015320, 14.923975, 5.476843, 2.924455, 2.579124, 31.176549, 31.115778, 30.738930, 30.409598, 30.009805, 30.238778, 30.225463, 30.108071, 30.170969, 30.268009, 0.296155, 0.601556, -0.000000
1.496708, 1.443404, 1.493321, 1.661013, 1.970294, 2.435535, 3.500515, 5.821061, 21.027180, 11.533645, 5.230964, 2.918714, 2.544819, 31.115778, 30.738930, 30.409598, 30.009805, 30.238778, 30.225463, 30.108071, 30.170969, 30.268009, 29.968209, 0.289378, 0.605463, -0.000000
1.492161, 1.455593, 1.523640, 1.702877, 1.938408, 2.443277, 3.559866, 6.201933, 24.025372, 9.676615, 5.035050, 3.000912, 2.506028, 30.738930, 30.409598, 30.009805, 30.238778, 30.225463, 30.108071, 30.170969, 30.268009, 29.968209, 30.962985, 0.285390, 0.601556, -0.000000
1.506079, 1.486088, 1.565699, 1.668524, 1.927010, 2.480862, 3.617042, 6.765700, 25.846218, 8.410995, 4.826157, 3.056023, 2.456706, 30.409598, 30.009805, 30.238778, 30.225463, 30.108071, 30.170969, 30.268009, 29.968209, 30.962985, 30.308358, 0.283853, 0.601556, -0.000000
1.538350, 1.523442, 1.532417, 1.652963, 1.938439, 2.554199, 3.722818, 7.615819, 27.306877, 7.474447, 4.623081, 3.088312, 2.425121, 30.009805, 30.238778, 30.225463, 30.108071, 30.170969, 30.268009, 29.968209, 30.962985, 30.308358, 30.501684, 0.279146, 0.605463, -0.000000
1.571719, 1.490746, 1.517169, 1.657137, 1.975236, 2.598778, 3.891174, 8.955051, 28.199091, 6.736370, 4.423855, 3.100885, 2.485772, 30.238778, 30.225463, 30.108071, 30.170969, 30.268009, 29.968209, 30.962985, 30.308358, 30.501684, 31.472530, 0.277599, 0.605463, -0.000000
1.534952, 1.472617, 1.515680, 1.676116, 2.031165, 2.636644, 4.111374, 13.050589, 18.430706, 6.175257, 4.242915, 3.108726, 2.538288, 30.225463, 30.108071, 30.170969, 30.268009, 29.968209, 30.962985, 30.308358, 30.501684, 31.472530, 30.869987, 0.273991, 0.628901, -0.000000
1.517532, 1.472607, 1.533192, 1.717553, 2.052924, 2.710880, 4.433543, 17.766006, 14.923521, 5.689319, 4.060968, 3.100346, 2.575778, 30.108071, 30.170969, 30.268009, 29.968209, 30.962985, 30.308358, 30.501684, 31.472530, 30.869987, 31.523997, 0.265051, 0.683589, -0.000000
1.515502, 1.486841, 1.565590, 1.744339, 2.080139, 2.814377, 4.861011, 20.573250, 11.991507, 5.285663, 3.888750, 3.087119, 2.605797, 30.170969, 30.268009, 29.968209, 30.962985, 30.308358, 30.501684, 31.472530, 30.869987, 31.523997, 31.622217, 0.255206, 0.835935, -0.000000
1.526659, 1.513487, 1.585349, 1.752401, 2.122387, 2.945873, 5.415423, 22.592896, 10.121379, 4.949769, 3.727328, 3.073065, 2.631519, 30.268009, 29.968209, 30.962985, 30.308358, 30.501684, 31.472530, 30.869987, 31.523997, 31.622217, 31.433579, 0.231220, 0.929686, -0.000000
1.549937, 1.525607, 1.586486, 1.774816, 2.185291, 3.120487, 6.191225, 24.017080, 8.751058, 4.646415, 3.568595, 3.052920, 2.650519, 29.968209, 30.962985, 30.308358, 30.501684, 31.472530, 30.869987, 31.523997, 31.622217, 31.433579, 32.582789, 0.214873, 1.000000, -0.000000
1.552870, 1.519065, 1.594682, 1.803441, 2.254812, 3.309766, 7.131319, 24.961357, 7.827019, 4.408915, 3.428295, 2.996675, 2.669955, 30.962985, 30.308358, 30.501684, 31.472530, 30.869987, 31.523997, 31.622217, 31.433579, 32.582789, 32.373798, 0.190327, 1.000000, -0.000000
1.538281, 1.516837, 1.605664, 1.833658, 2.325204, 3.504688, 8.626662, 25.424316, 7.172148, 4.222641, 3.305398, 2.918069, 2.691845, 30.308358, 30.501684, 31.472530, 30.869987, 31.523997, 31.622217, 31.433579, 32.582789, 32.373798, 41.963170, 0.173027, 1.000000, -0.000000
1.529870, 1.520029, 1.622025, 1.870108, 2.405378, 3.727417, 11.683099, 25.870869, 6.638513, 4.056141, 3.187248, 2.839834, 2.712718, 30.501684, 31.472530, 30.869987, 31.523997, 31.622217, 31.433579, 32.582789, 32.373798, 41.963170, 32.628851, 0.149075, 1.000000, -0.000000
1.523270, 1.522559, 1.635201, 1.900060, 2.472910, 3.925217, 13.647843, 25.863714, 6.275483, 3.937291, 3.087429, 2.770573, 2.682081, 31.472530, 30.869987, 31.523997, 31.622217, 31.433579, 32.582789, 32.373798, 41.963170, 32.628851, 31.926181, 0.124290, 1.000000, -0.000000
1.517151, 1.523932, 1.645479, 1.924587, 2.530362, 4.102793, 15.223487, 15.089187, 6.011119, 3.848260, 3.000329, 2.707959, 2.634556, 30.869987, 31.523997, 31.622217, 31.433579, 32.582789, 32.373798, 41.963170, 32.628851, 31.926181, 44.506103, 0.100686, 1.000000, -0.000000
1.502051, 1.513270, 1.639314, 1.925170, 2.547169, 4.186878, 15.490053, 14.431531, 5.891224, 3.815364, 2.978030, 2.660843, 2.596548, 31.523997, 31.622217, 31.433579, 32.582789, 32.373798, 41.963170, 32.628851, 31.926181, 44.506103, 32.584239, 0.084345, 1.000000, -0.000000
1.485072, 1.499702, 1.628865, 1.919115, 2.552208, 4.242653, 15.657319, 13.916326, 5.813285, 3.798335, 2.977976, 2.617211, 2.560057, 31.622217, 31.433579, 32.582789, 32.373798, 41.963170, 32.628851, 31.926181, 44.506103, 32.584239, 31.935524, 0.068362, 1.000000, -0.000000
1.464432, 1.481269, 1.611742, 1.903210, 2.540188, 4.256554, 15.785485, 13.542345, 5.783011, 3.801068, 2.989099, 2.599209, 2.526176, 31.433579, 32.582789, 32.373798, 41.963170, 32.628851, 31.926181, 44.506103, 32.584239, 31.935524, 33.229455, 0.058049, 1.000000, -0.000000
1.442526, 1.461043, 1.592080, 1.883494, 2.521286, 4.253194, 15.822881, 13.223272, 5.771022, 3.811278, 3.004419, 2.616991, 2.492330, 32.582789, 32.373798, 41.963170, 32.628851, 31.926181, 44.506103, 32.584239, 31.935524, 33.229455, 33.732765, 0.049906, 1.000000, -0.000000
1.420195, 1.440097, 1.571294, 1.861901, 2.498967, 4.240713, 15.806018, 12.932105, 5.768257, 3.825105, 3.021716, 2.635969, 2.491874, 32.373798, 41.963170, 32.628851, 31.926181, 44.506103, 32.584239, 31.935524, 33.229455, 33.732765, 34.685697, 0.043108, 1.000000, -0.000000
1.397471, 1.418508, 1.549479, 1.838731, 2.473561, 4.219845, 15.736435, 12.664077, 5.773495, 3.842164, 3.040728, 2.655978, 2.513441, 41.963170, 32.628851, 31.926181, 44.506103, 32.584239, 31.935524, 33.229455, 33.732765, 34.685697, 35.537205, 0.037290, 1.000000, -0.000000
1.374182, 1.396088, 1.526487, 1.813659, 2.444744, 4.190069, 15.611905, 12.416821, 5.786679, 3.862436, 3.061596, 2.677141, 2.535782, 32.628851, 31.926181, 44.506103, 32.584239, 31.935524, 33.229455, 33.732765, 34.685697, 35.537205, 36.424675, 0.032202, 1.000000, -0.000000
1.350561, 1.373199, 1.502840, 1.787622, 2.414205, 4.301907, 15.457022, 12.177473, 5.803228, 3.884156, 3.083272, 2.698923, 2.558567, 31.926181, 44.506103, 32.584239, 31.935524, 33.229455, 33.732765, 34.685697, 35.537205, 36.424675, 37.332144, 0.026688, 1.000000, -0.000000
1.327120, 1.350368, 1.479092, 1.761244, 2.382667, 4.681033, 15.161891, 11.947831, 5.822661, 3.906872, 3.105390, 2.720789, 2.581281, 44.506103, 32.584239, 31.935524, 33.229455, 33.732765, 34.685697, 35.537205, 36.424675, 37.332144, 38.352382, 0.021309, 1.000000, -0.000000
1.301005, 1.324340, 1.451227, 1.729077, 2.341343, 4.992968, 14.769917, 11.763460, 5.862984, 3.939329, 3.133391, 2.746714, 2.606998, 32.584239, 31.935524, 33.229455, 33.732765, 34.685697, 35.537205, 36.424675, 37.332144, 38.352382, 39.951634, 0.016144, 1.000000, -0.000000
1.275505, 1.298909, 1.424006, 1.697655, 2.301045, 4.936279, 14.375683, 12.659910, 5.901726, 3.970734, 3.160628, 2.772045, 2.632117, 31.935524, 33.229455, 33.732765, 34.685697, 35.537205, 36.424675, 37.332144, 38.352382, 39.951634, 39.639151, 0.013017, 1.000000, -0.000000
1.249338, 1.272568, 1.395512, 1.664258, 2.257045, 4.867726, 13.955590, 21.029234, 5.949395, 4.006047, 3.190056, 2.798668, 2.658068, 33.229455, 33.732765, 34.685697, 35.537205, 36.424675, 37.332144, 38.352382, 39.951634, 39.639151, 42.217359, 0.009839, 1.000000, -0.000000
1.219278, 1.241753, 1.361486, 1.623335, 2.322808, 4.765094, 13.471241, 20.477341, 6.023614, 4.053944, 3.227388, 2.830915, 2.688260, 33.732765, 34.685697, 35.537205, 36.424675, 37.332144, 38.352382, 39.951634, 39.639151, 42.217359, 40.535121, 0.008704, 1.000000, -0.000000
1.191050, 1.213111, 1.330226, 1.586244, 2.443448, 4.681102, 13.016832, 19.939112, 6.082942, 4.095003, 3.260537, 2.860289, 2.716407, 34.685697, 35.537205, 36.424675, 37.332144, 38.352382, 39.951634, 39.639151, 42.217359, 40.535121, 40.809520, 0.009255, 1.000000, -0.000000
1.164161, 1.185968, 1.300776, 1.663657, 2.571541, 4.607878, 12.575984, 19.405384, 6.133317, 4.131763, 3.291027, 2.887778, 2.743113, 35.537205, 36.424675, 37.332144, 38.352382, 39.951634, 39.639151, 42.217359, 40.535121, 40.809520, 43.392684, 0.009688, 1.000000, -0.000000
1.135381, 1.176150, 1.360145, 1.743541, 2.596557, 4.517932, 12.099328, 18.846672, 6.197015, 4.174882, 3.325440, 2.918020, 2.771883, 36.424675, 37.332144, 38.352382, 39.951634, 39.639151, 42.217359, 40.535121, 40.809520, 43.392684, 41.824330, 0.013240, 1.000000, -0.000000
1.161240, 1.238114, 1.433176, 1.839654, 2.565894, 4.482743, 11.704129, 18.326441, 6.214104, 4.196292, 3.346734, 2.939341, 2.794220, 37.332144, 38.352382, 39.951634, 39.639151, 42.217359, 40.535121, 40.809520, 43.392684, 41.824330, 42.143384, 0.015763, 1.000000, -0.000000
1.223456, 1.305825, 1.513571, 1.869063, 2.546219, 4.473843, 11.335696, 17.814886, 6.209382, 4.206884, 3.360988, 2.955579, 2.812564, 38.352382, 39.951634, 39.639151, 42.217359, 40.535121, 40.809520, 43.392684, 41.824330, 42.143384, 44.413587, 0.019022, 1.000000, -0.000000
1.290262, 1.378855, 1.548254, 1.854611, 2.533704, 4.482423, 10.973879, 17.298368, 6.191161, 4.210433, 3.370682, 2.968404, 2.828220, 39.951634, 39.639151, 42.217359, 40.535121, 40.809520, 43.392684, 41.824330, 42.143384, 44.413587, 43.307985, 0.019677, 1.000000, -0.000000
1.363688, 1.398262, 1.541517, 1.850978, 2.538717, 4.534862, 10.658736, 16.802351, 6.033736, 4.197554, 3.369621, 2.973445, 2.837738, 39.639151, 42.217359, 40.535121, 40.809520, 43.392684, 41.824330, 42.143384, 44.413587, 43.307985, 43.889117, 0.021408, 1.000000, -0.000000
1.360539, 1.394889, 1.540987, 1.855273, 2.556092, 4.616623, 10.361557, 16.310984, 5.852404, 4.174581, 3.361416, 2.972770, 2.842348, 42.217359, 40.535121, 40.809520, 43.392684, 41.824330, 42.143384, 44.413587, 43.307985, 43.889117, 46.466740, 0.020950, 1.000000, -0.000000
1.356152, 1.392706, 1.541496, 1.860498, 2.573951, 4.697619, 10.033804, 15.795430, 5.673921, 4.152936, 3.353166, 2.971415, 2.845845, 40.535121, 40.809520, 43.392684, 41.824330, 42.143384, 44.413587, 43.307985, 43.889117, 46.466740, 44.884961, 0.020792, 1.000000, -0.000000
1.358014, 1.397394, 1.550249, 1.876682, 2.609607, 4.739721, 9.743598, 15.296064, 5.479798, 4.117096, 3.335128, 2.962560, 2.843138, 40.809520, 43.392684, 41.824330, 42.143384, 44.413587, 43.307985, 43.889117, 46.466740, 44.884961, 45.223518, 0.020534, 1.000000, -0.000000
1.363943, 1.406261, 1.563671, 1.898664, 2.653780, 4.602070, 9.452847, 14.794454, 5.284157, 4.076606, 3.312946, 2.949820, 2.836596, 43.392684, 41.824330, 42.143384, 44.413587, 43.307985, 43.889117, 46.466740, 44.884961, 45.223518, 49.025225, 0.019783, 1.000000, -0.000000
1.370270, 1.415033, 1.576303, 1.918615, 2.692903, 4.443361, 9.105685, 14.255898, 5.221339, 3.963111, 3.293784, 2.938231, 2.829954, 41.824330, 42.143384, 44.413587, 43.307985, 43.889117, 46.466740, 44.884961, 45.223518, 49.025225, 45.931228, 0.019737, 1.000000, -0.000000
1.382551, 1.430495, 1.597155, 1.949827, 2.751025, 4.306429, 8.796818, 13.733985, 5.291677, 3.822094, 3.265382, 2.919580, 2.817478, 42.143384, 44.413587, 43.307985, 43.889117, 46.466740, 44.884961, 45.223518, 49.025225, 45.931228, 45.892690, 0.019937, 1.000000, -0.000000
1.399009, 1.450381, 1.623027, 1.987523, 2.792436, 4.212349, 8.490748, 13.211913, 5.347691, 3.678118, 3.205221, 2.896861, 2.801038, 44.413587, 43.307985, 43.889117, 46.466740, 44.884961, 45.223518, 49.025225, 45.931228, 45.892690, 50.292206, 0.019101, 1.000000, -0.000000
